feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,file_name,cluster,audio_path
0.4848433264689666,-0.0443427706529229,-0.9544265154560904,2.103928862122997,-0.2245509659214797,0.7822468256627131,-0.6334072457160529,0.9636324987866492,-1.8021270931908664,0.8007691942385232,-0.702848907070375,1.4897495136096623,-1.685807669240295,-0.8492985036781584,-0.8867082995160636,-0.4298864338316729,-0.0868961062309893,-0.7793281879084555,-0.5787639665026825,-0.4350473940685538,-0.7210645023980309,-0.617532703481811,-0.8772209520429053,-0.5342770028991399,-0.4388330131382055,-0.5938917950013408,0.3152099017744195,-0.2828006383253027,0.7829302868816257,0.4285097425996508,-0.6126122828678421,0.7696998093314588,-1.1066978042199604,0.7980159128469224,-1.1520406611784466,0.7401500925282102,-0.6925705950250832,0.3760601069820812,-0.3030411095497427,-0.0715315748309553,-0.2363653093811951,0.3024131718563252,0.3250051403519421,-0.1833062602534996,-0.0001058125932629,0.4600446810742932,0.3476943669668972,0.2418116097694884,-0.0147669423682322,0.112214833194924,0.6995933115773814,0.3755430653574125,-0.1185590457234359,-0.6061744659765709,-0.2052388872244675,-0.5939515483361976,-0.074745939129762,-0.0904086430580047,-0.5813540452359525,-0.7909865641233644,-0.6817936187345636,-1.1643305112032292,-0.906044548119625,-0.2189294844560097,1.3286642248181462,-1.7849501865509247,-0.6998389046282386,-0.7986463555896245,-1.162598237216401,-0.7961602047046714,0.0606925819809657,-0.2940764164411653,-0.0214720388410534,-0.3811719965056332,-0.2820170427630767,-0.6154976500664341,-0.0049216332491932,-0.5041767120754507,-0.3503505922433724,-0.0214720388410534,-0.3811719965056332,0.0244310506524977,0.4168220515026465,-0.074745939129762,-0.0904086430580047,-0.4920279643682019,-0.5145348953427731,0.6220034978320688,0.3522085453383099,-0.0517096958869793,-0.213567259559722,0.9721765396336812,1.174532902009445,0.8444186875694031,0.5111598312909009,0.7942754691863702,1.5297497595807643,1.1121590145346372,2.2819932872688304,-0.9609050926409848,-0.3718276513331011,-1.1738739639184606,-0.7826627217176892,-0.4362206757106624,-0.7149169051592221,-0.7459944894846826,-0.7235278875512187,-0.600741314997578,-0.0130525686676386,-0.8890428858196985,0.967022580812536,0.3825337521346573,-0.671462745123042,-0.1489574212567991,0.1890075304051526,-0.9364774691236822,-0.3915861809864353,-0.9555309855356872,-0.8784986997506997,-0.7563811873216663,-1.0090780377021618,-0.8389367633215764,-0.7852729177786867,0.0867238026757833,-0.5075151044631466,-0.1293157564519682,0.0271755973782374,-0.5320033743540955,-0.1839329513946588,-0.3091402019385074,0.5969541621994585,-0.3009542512485993,m00003.wav,2,unlabeled\m00003.wav
1.0755080200266147,-0.669990105278179,-0.887878011257467,1.720027989247837,-1.586106704960486,1.4831061358586195,-1.1316643195484144,1.1488060242687457,-0.9365604154026664,1.776696793486242,-1.5635161345928124,2.141827070169422,-1.1480601385724838,-1.1795238849515657,-0.9328788371399728,-0.728567697303981,-0.7689180226208423,-0.9899622816920454,-0.8531583057832368,-0.5659108432987694,-0.7863260398692267,-0.7600979155555754,-0.8452284206824698,-0.7182377690395142,-0.5363201907587081,-0.832573514331847,0.445557755154723,-0.918052808263518,0.8948204605112601,0.5758888152509007,0.5510473746067316,-0.9659013871773696,-1.0309449268784512,1.7239702596827018,-0.1816357046264328,1.401849070064916,0.6261166476965102,1.1727119269376665,0.4622741862014563,-0.9863628068021651,-0.7247665357729447,-0.1755233368207169,-0.3468628203397582,-0.1691885264373513,-0.2978856269459909,0.3499592467942461,-0.1789392188589104,0.4279709776747334,0.1006250211428452,0.2905137738322841,0.707795056658508,-0.3443262597904694,0.6169908491208475,-0.6644357100506144,0.2936364567067037,-0.6351076339619679,-0.4004867133700899,-0.7264024463590335,-0.5468512622688656,-1.2289230791639152,-0.6246926232826842,-1.3571806892826352,-1.2367553377066298,-0.7778970214769365,1.496558032932541,-0.4053356606464562,-0.991889170154617,0.1296298888541647,-1.4106081446396206,-1.0472889691437697,-0.9729479575100825,2.2001556866135945,0.9407027316971732,0.4420090594193164,0.0191901604827678,-0.6804358320688407,0.948567925944159,-0.5464849329303861,0.6807350697691595,0.9407027316971732,0.4420090594193164,0.9278073001260704,-0.6945142293990039,-0.4004867133700899,-0.7264024463590335,0.8815320181638951,0.4740145980239211,1.1581607489752448,1.1091184419840936,2.8482388690649465,1.0143196004938118,0.1532166614829988,0.3982317587322359,0.5088253242844928,0.0129899897711056,0.3122013287794835,0.1624982035334879,-0.1979899587360442,-0.016277121777434,0.1145604308417682,-0.5223548651302109,-0.8193133264232613,-0.5239972749992997,-0.8485760145205438,-0.5397094108608559,-0.6072445632499938,-1.0548062092918258,-0.894298533763183,-1.4492853955083638,-0.9458747904339604,-0.9117677348281408,0.182608178807291,-0.004331060856926,-0.2358397135498437,-0.7728384259760109,-1.7414249584788988,0.1889806582879374,-0.8334387633347543,-0.9179259038446986,-1.0635534104212423,-0.8320315173551942,-0.8355674180751437,-0.8701386530222371,-0.3950660506021415,0.4717817216327098,0.4260794184676388,1.408872965346727,-0.461961701221627,-0.4576325373515241,-0.5488086810398106,-0.8306456097179221,-0.5948881285348252,m00012.wav,2,unlabeled\m00012.wav
-1.018186792518872,0.0677268871040178,-0.9957033812596904,0.6216450674967602,-1.06614865143416,0.7740605545141634,-1.1428906298527817,0.989431203410126,-0.1580697460861078,1.0026436956729394,-0.5500161425058685,-0.4120533811063666,-1.5703795095861548,0.2826684212274156,-0.933223031384542,-0.8735658534196538,-1.259020572274646,-0.2320579686474373,-0.9926319274160588,-0.0757319127917834,-0.6322912420411094,-0.2936735941927468,0.0708002566923406,1.36402943286969,-0.1365188175871724,1.1280450300938634,-1.4996013239043953,0.1605642811572714,0.5295697007226832,-0.1380259160694085,0.9776170192885236,-1.1862831210510805,0.5832079909367758,-1.1720298793854618,0.3619688994106431,-0.8589957975284603,0.7487517500937754,-0.0684218361815041,1.0283803636331053,0.4352470476127782,-0.684821985321574,-0.8876504657012189,-0.8667225884278186,-0.2511778249571811,-0.7610116516738027,-0.1418891565858615,-0.6247625530509083,-0.2321020298716216,-0.3183749168907295,0.3379843173689705,-0.3659885611368472,1.1797255883595892,-0.4583750180111068,-0.6385016622099244,-0.4982576863007302,-0.7600796002154717,-0.3161895226855337,-0.2513681515451053,-1.519409855111283,0.9171076248782484,0.5456670371003737,1.2228694976460173,1.3020978601763031,1.405089837811436,0.8457714105654652,-0.773714891110223,0.8366955973384518,-0.5100350402742009,0.1249204046164191,0.3151151614906519,-0.0347242103497158,0.2620100264404723,-1.2684728144504658,-1.0008235374399774,-0.5689608321388799,-1.189612054736874,-1.2621452055201086,-0.7414269165359539,-1.0294061595329502,-1.2684728144504658,-1.0008235374399774,-1.4328090264858555,2.0705962790348638,-0.3161895226855337,-0.2513681515451053,-0.3910820527887444,-1.7050692150270343,0.6912458110607926,-0.8593288329115191,-1.3650912361653686,-1.2373984095952202,-0.1392183674384112,2.4692038146530844,0.2026696085186377,-0.4545226407153566,-1.2369651306951537,-0.162700178806453,-0.8410152525283605,-0.8555288724969646,0.4027695818895228,-0.7758889991632801,-1.1184124995510485,-0.6749812734860906,-0.4350140373540966,0.6723661235537943,0.1383896508298216,0.5582957672672089,-1.2814274868545332,-0.2341636978675512,0.7869568042364933,-0.4565654315677508,0.037394951537579,1.0321030361418766,-2.294003567515887,0.437238918898547,-1.3407639672001124,0.7165377818143654,-0.6012563854646227,-0.0094004001924426,0.4049269273182915,-0.3321750309685038,0.1265436881687848,-0.3866207819415698,1.3152439519504906,-1.0021679157020678,-0.8413713093452607,0.1059564692708446,-0.3484025496853449,-0.3886398869183003,-0.4633848946792173,-0.0154767784420524,0.7344608727926444,m00013.wav,1,unlabeled\m00013.wav
0.2090234865302841,-0.1972176392702459,-1.1435215503802727,2.281040293827332,-0.271044003875649,1.218714131128612,-0.5399130480557467,1.6497688832117607,-1.2654410020049562,0.9662265401472978,-0.6706530499071058,1.4562133212984567,-0.84026201245207,-0.6980445040891173,-0.4472502172911705,0.7939504447176302,0.121291801848413,-0.5497731875151518,-0.279138454007097,-0.4374793904857517,-0.5188143725072529,-0.9965388976030974,-0.3953599778350531,-0.7183158753383551,-0.9647965346107912,-0.807920093009157,-0.2142665206322628,0.93655933897348,-1.9147127828409556,1.597097368309114,0.2345164096900872,-1.5814269685754856,0.3211173143571807,-0.0440021734926968,1.0868039526649662,-0.2104827352470622,-0.4692803625099929,0.208303279255938,0.3696815965819017,0.0997063413391986,0.0068480810848928,2.285927129600666,0.347590289175315,-0.1001837169965409,0.3036551017253717,0.0818507418553012,0.3128322015824396,-0.4942435484835382,0.7103242893057636,-0.5086391861332518,-0.3663867126730123,-0.4165159801064494,0.0277512864016341,-0.4239961257035344,-0.1065628771993531,-0.2642712487025457,0.1380866585810257,0.1537466456551048,-0.4280847158177204,-0.9922677468442928,-1.4432429799029298,-1.5445210663938338,-1.0683326897326906,-0.126042171589452,1.2568758540217444,-1.4596074675792194,-1.1989520690436783,-0.9903717488117956,-1.0829509392366357,-0.7826791081597465,0.8284206802482811,-0.1214631988218846,-0.4253744490691407,-0.720440962140097,-0.2795938567437845,0.0858681265979506,-0.4251392795831013,-0.7055736690925127,-0.6897918853882532,-0.4253744490691407,-0.720440962140097,0.2189504191657474,0.4168220515026465,0.1380866585810257,0.1537466456551048,-0.537559212300772,-0.675023411668723,0.0727412401884805,0.4752040213305145,0.0897602900453155,1.395928693454645,2.553122126162473,0.516087396774403,0.3114853663675549,0.1515600951455148,0.2215444644304658,-0.1326567803905111,1.0944848638012972,1.822761777791271,-1.2347129712001572,-0.4363932977958985,-0.9086128043144752,-0.7472691586228736,-1.0202399436232854,-1.0166901524100505,-0.5126607348641665,-0.7745362985437476,-0.8553482945645654,-1.13404039007049,-0.7323277676896345,0.0608546664546881,0.1058063922682295,-0.8907104486197643,0.9099235344230064,0.7256242517634238,1.0882440598356922,-1.0912092439653214,-0.9269904765490816,-0.8728960522452165,-0.9470973613500028,-0.9704055691314264,-0.9606161861029328,-0.8902506060056784,-0.1477136062248576,-0.6463276974547363,-0.611032809838408,0.1691089292770374,-0.3970909427018371,0.0080295845403516,-0.2630594763637643,-0.6834071418628311,-0.4843251076484249,m00043.wav,2,unlabeled\m00043.wav
-2.117473590569352,1.8230359659111235,0.8101732175000165,-1.5610007160626975,0.1395051059462509,-1.5694740324586982,-0.9938916174423994,-1.096061760688939,-0.1906299300407844,-1.8418631772179757,-0.4897988262882188,-1.5371762022637747,-0.521960735227228,-0.0095320201530907,0.4189562636903593,1.3281142452381811,-0.6310977295118673,-0.1160824740897077,0.0445612321162711,0.4273738579812827,0.4954350106653435,2.3585363329106763,1.1341263050498342,1.539615560473235,2.927806346713291,1.0743459621643985,-1.3471460896329628,-0.973887869790426,1.7699358743299514,1.39985036983129,0.146671753155326,0.2436093070918257,-0.3655555586893338,-0.6990329185252879,-0.086596090618539,0.0521043536209996,-0.6945357648915688,-1.4530113629959425,-1.292277527749295,-0.9185019602243016,-0.8215918174071183,-0.8549884270010993,-0.7865291801470149,-0.7353831494121853,-0.6561887010119815,-0.9367133482468352,-0.5934528724881448,0.4565996311723572,-0.343545200111321,0.2240565462611453,2.2381325963929464,1.1742740090900954,-1.7659965252149912,-0.9199815118699892,-1.7745650199472571,-0.9763409924996068,-1.2007535192949343,-0.6235041811015926,-1.8352069209788608,0.2471714610558308,0.8263860415228108,1.3230065532256243,1.2021108981781734,0.7220469738564723,-0.7530555588839166,-0.1189292331910549,-0.5334809344911958,0.8310498381501578,0.345352858701812,0.7854133137115086,0.3787212588936018,-0.1371926092725978,-1.3813143004831945,-1.0311784649367268,-1.92030398665602,-0.8973640015077552,-1.3824319668411669,-0.7819426239364078,-1.0538736479508657,-1.3813143004831945,-1.0311784649367268,-1.59294046837966,0.6740758202298799,-1.2007535192949343,-0.6235041811015926,0.2159085451354062,-0.787866958859527,-1.6451639499091228,-1.4119395020443684,-0.0350889792344706,0.5295387321593442,-1.6417858452247045,-0.8354524736988407,-1.0182094557735126,-1.482685141138816,-0.029366842905378,-0.9087292357318056,1.3797816759227786,-1.209816284967239,-0.4036914595040869,-1.0416944912753632,1.6347647745977527,1.6303979392229513,-1.512674422276317,0.1832975484086899,0.1510731808942478,-0.2039779875433771,1.784877272356113,-0.8127725498094582,1.4196837971750929,-0.305659644546409,-1.666381782563778,0.5806195425883829,0.591212959850722,-2.054172771186939,-1.3879406832028964,-0.0660188031299334,0.8957920515155244,0.5774605108768545,0.0864237949266069,0.9222991493977356,1.2179209309850547,0.7675023595476416,-0.0819059784495435,-1.0452905688362268,-0.8443879066351454,-1.5936265753579573,-0.8085407209623193,-1.0214818630838272,-0.6500094684091176,0.3648559760691762,0.5919006163791101,m00044.wav,1,unlabeled\m00044.wav
0.2745259728870438,0.1034332704714159,0.95737724904397,0.2810477158179211,2.061780428230401,0.8230389961498965,0.9990747155906444,0.0934226825518595,1.200333384830136,-0.6745899290869567,1.2406622791436404,0.1152193417444719,1.0255673358537456,0.1813615018653626,1.188720693631225,-0.6297256041908915,0.5140541184693913,-0.2886089990934988,-0.002342027930856,0.1295513646117144,-0.5732307221379034,-0.7686792933394568,-0.3224010444827603,-0.3730843515631253,-0.457185878169726,-0.5659476594128146,-0.4913973905301873,1.4448499169929374,-0.5208702723097022,1.1916519874529248,-1.287190744283326,0.0283805140620483,1.0620098028966631,0.3949242133235944,-0.3001993508287691,-0.9670365903097976,-0.5113918480131384,0.1949490772924405,-0.3073005778073438,1.0567691278524742,2.1901522884908826,0.0335694070442167,0.779561076087992,-0.0012122712438288,-0.2066577670032982,-0.0081774826111365,-0.0689142899521977,-0.4685702085514889,0.0313982591752447,-0.2550863064049122,-0.4247068196816778,-0.2907514503889581,-0.5171380246663178,0.6152583933410708,-0.298654826352267,1.7901245658223486,0.1263440668123837,0.7180677277256025,1.4664817028970525,0.4351187521681713,0.4508098800430756,0.2092235263220855,0.4174078808174976,-0.1473845086946205,-0.8466314102197163,0.35300959767113,-0.6213895991999572,0.0534250366658406,0.7951840585846126,0.4647315489567954,0.9233854881056548,-0.3094851817608811,0.6038340365556567,0.1100835908097835,0.2065013157908594,2.8760541750919604,0.5552560262690716,-0.1237667212995513,0.2651087913047228,0.6038340365556567,0.1100835908097835,0.8107597684798489,-0.5478795812244805,0.1263440668123837,0.7180677277256025,-0.143721060046487,0.4273961817707667,-1.5924968219094506,-0.3091668761524026,-0.942816229630312,-1.3629723999830587,-0.0152155211546421,-1.284083124972641,0.6326523211539903,-1.0361934545165106,-0.6746834703710602,0.5305464677499143,-1.3763193257066193,-0.7210682674400665,-0.0721657760255233,0.9177270082403493,1.521193160754649,-1.0482390197399338,0.9794612851964044,-1.1111978652544667,2.903962526820246,-0.9236859271244148,-0.4471413298180504,2.0653724072266484,-0.930710544773758,-0.0629376048781275,1.3198279994058582,-1.443712130248605,-1.502665452256695,-0.3579432505568112,1.1411968623327278,2.0354702136163114,1.055371916294755,1.0586927436514617,0.1978231718666375,1.1025852713182691,-0.336429449325701,0.8462947184794417,-5.162382042468649,0.8555674136844871,-0.3878691621873287,-1.258052091692062,-0.3438942018829405,-0.0018174359803977,-0.0672980701746986,-0.1909693803208514,-0.5468566180240623,m00055.wav,0,unlabeled\m00055.wav
0.3198872153221919,-0.4663476017641148,-0.7076898587825661,1.8776320227825647,-1.7778080993685987,1.7510204268545149,-0.6679347817234734,1.53255361357223,-0.9487116104171665,0.995350605100738,-1.7163359504204108,1.0964456771784423,-1.81902831971614,-1.183160166703174,-1.349611016825651,-1.4433172093651985,-1.147674742428474,-0.8717537702385855,-1.1317054633358146,-0.7995823989415058,-1.0089542579797834,-1.0433371096606212,-1.424450289408938,-1.133046700603099,-1.0178668412855512,-1.2551609627155718,-0.2605774117643458,-0.0333508141536491,0.788756823199812,0.7667920422699946,-0.3548477357983071,0.1397186194906885,-0.6027600426837821,0.4916746080031303,-0.9714829202367592,0.6216017951138195,-0.1336130187999986,0.4507496367146893,-0.3190045588101852,-0.9173970321885234,-0.8824161870213805,-0.8303523130016408,-0.6816576476931377,-0.2348658295162366,-0.6313663996642662,-0.147165171216576,-0.3485406369569949,-0.3719441696535604,-0.9238751567411184,-0.9910895135004668,-1.0714025542361507,-1.3439638934120195,0.3205820300807611,-0.8067804253578483,0.1821529648822673,-0.9872468063594528,-0.3882347525463285,-0.6544429112540602,-0.8018749700474485,-0.4806526420681931,-1.5366922867941106,-1.262724280764013,-1.2063141452000568,-0.7980145232701321,1.3860241951211696,-1.0935731114515896,-1.0925998118870994,-1.6660922902943758,-1.591528739806091,-1.207626120728036,-0.8468618940811834,-0.4976655193153197,-0.532165220329592,-0.7675354467912806,-0.0061799897380388,-1.3014520139199268,-0.5240185909004638,-0.7210508983295141,-0.7510247564041368,-0.532165220329592,-0.7675354467912806,-0.3194980808040469,1.6516401413933683,-0.3882347525463285,-0.6544429112540602,-0.5093812559405011,-1.377513500827756,1.9013699577069068,0.4294699811786134,0.0158328315482381,0.267279307550121,1.2497950401659654,1.471712474086371,1.0670636084398195,1.2928687774677998,1.076637497529417,0.7298442692838852,1.1968876006414244,1.6407524728631493,-0.671153599768369,-0.8249213840041583,-0.6957092286814955,-0.7543004370484241,0.6773649650079483,-0.3025622370518897,0.1711723396804456,-0.0114893345868878,-0.2506933305302788,-0.4185301505685739,-0.4003726928730716,-0.3529170280251067,0.0390531385180858,-0.2641823937957074,0.1728415012099649,0.6739156862241428,-0.1282450880043485,-0.3632400493254594,-0.9857329516905567,-0.9378427135609896,-1.0048122129890575,-0.8327767470541501,-0.9725119726489548,-0.8420894336102028,-0.1184982220557329,-0.7611800462598406,-0.6185782776981965,0.5392512646801881,-0.5043774805480212,-0.4477033591745971,-0.5172602011097813,0.2208689767777892,-0.492099283260206,m00061.wav,2,unlabeled\m00061.wav
0.2973055514403775,-0.8455444601273298,-0.3831425952788617,0.9303030274910318,0.1464369505440718,0.090176317689088,-0.032885628717257,1.408474292002772,-0.7398505403004332,0.2585638212899862,-0.4192352730882775,1.230034965516394,-0.8133246060431427,-1.2471521508312815,-0.9865441745117032,-0.7202813487326727,-0.7805016381576606,-0.6678678957873274,-1.1549842497214309,-0.9565899941083552,-1.0068924081123718,-1.0358934838146474,-1.229786741445942,-0.9742605152237154,-0.8946291738498722,-0.8956600145868531,0.0870029488231471,0.6393938943985092,0.2206451584345371,-0.1115954744300611,0.7904957285494415,0.5405089202596478,0.9620730149690933,-0.687326332873754,0.6720273205783137,-0.8976843778845282,-0.2448628823065363,-0.6202410362861045,-0.5307824595422582,-0.9821305556276262,-0.4296771755382918,-0.1504165812568299,-0.5653419485131225,-0.4645514980703792,-0.539784409560718,-0.2760991644634754,-0.3381215250171839,-0.2848503130076339,-0.8194121636903859,-0.5818312575775079,-0.6245319248460255,-0.567940735936798,0.6522027955626719,-0.4749069974804472,0.4889971931712875,-0.3424142001798276,-0.5083480412684896,-0.7971762094219194,0.1115076945308205,-1.381729550058953,-1.7607193109750447,-1.4237275442764117,-1.0097057049682017,-0.3807646486714472,1.3132949646879413,-0.0855288069592786,-1.5121834843764903,-1.6182716226313594,-1.618140789198907,-1.30144474461452,-0.454664867498987,0.5037750409446475,-0.7959314819021569,-0.896429810680169,0.3501890676939548,-0.2924361320616833,-0.788395844139978,-0.7792663159852986,-0.8920095176592925,-0.7959314819021569,-0.896429810680169,-1.0058743740318044,0.9615947382191408,-0.5083480412684896,-0.7971762094219194,-0.3868333585920604,-1.0022352499904523,1.4258248088453245,1.938282766278548,1.5766228033676688,1.0256768330427823,0.8973455792075997,0.8046549725813715,1.487950763521099,1.423184381618026,1.3976230116034891,0.7640984098588895,1.07628438951547,1.5785327485876783,-1.0539681464259396,0.2752238904208972,-0.813965054406431,-0.8485368377125094,-0.4656016443357544,-1.1866296812518746,0.2116683917228711,-0.6248113773319289,-0.2501870045709879,-1.1005959950146025,-0.9274510943901372,-0.4832813935481327,-0.0527602364839395,-0.6059809765503918,0.1861895624842825,-0.1251095049131997,-0.1941450333750886,-0.3998806999975112,-0.891097500843043,-0.8294580980579933,-0.9734493305090524,-0.980607637634356,-0.9902368979999384,-0.8769161400520488,-0.3100459389479924,-0.9201609282601813,-0.7237180399437291,1.175445493854969,-0.432239074028589,-0.5425322866295641,-0.56746774101653,0.1641760419944268,-0.5447839445634373,m00063.wav,2,unlabeled\m00063.wav
-1.9835675255912648,0.7187200393559571,0.3372104920176205,-0.2678188841493854,-0.3156454521568095,-0.3180945136364776,-0.5487020028705278,-1.1595772182436963,-0.3385871356365603,-1.128311321808282,-0.2775135057555551,-1.1417953207500828,-0.8035209528043029,-0.048638277211067,2.0562117223151546,-0.3986514679731557,-0.3364593877820857,1.34283976948357,-0.0657042934171037,1.3331115301008365,-1.0199097962705068,-0.4064491662453217,-0.9587848292905052,-0.4416957358957031,-0.6046462257440118,-0.5604277112807222,-0.7586995963751062,0.8618745153754702,0.4240761819756832,0.2819688688501542,2.340584297131925,-0.3738855104800038,0.1530211437474568,0.1568922194257658,1.167849740440174,-0.715830751174634,1.441474089240102,0.0282440727319679,0.6757783800713123,-0.963104886400508,-0.8607995819747511,-1.019028407585828,-1.0064099200646537,-1.0070739970174851,-0.919631023498698,-1.1312684293943776,-1.0563568546648978,-1.313608341215239,-1.2868564696225653,-1.32276177051558,-1.5147653185133687,-1.3671855342074657,-1.2125892603813777,-0.3517979049388905,-1.1499305869992442,0.0191546581729732,-0.8457056116808512,-0.8932785250039592,-1.348307798943,1.9075635448744597,1.4074666782864107,1.0075657053069345,1.0988104865689756,0.474986282194679,0.0646048261663091,0.2881396316715752,3.802380108150566,1.0253373357478175,-0.2804940457457354,-0.0312742690666279,-0.2574123931529116,0.3190738300148533,-1.4123752903204911,-1.030739746400695,-1.0762841233890552,0.2960223557026755,-1.4157056908551957,-0.7723099248877741,-1.055836346521202,-1.4123752903204911,-1.030739746400695,-1.696302041714286,-0.5478795812244805,-0.8457056116808512,-0.8932785250039592,0.4935276210795541,0.4363482689494671,-1.6754680162949156,0.866668454789668,-0.6404581760608764,0.4516927868368871,-0.5269703865277492,-1.438420980397576,-0.8684737011355685,-0.6777822569071356,-0.8866818024102966,-0.7882565656743049,-0.9609362585608214,-0.6407607783646184,-1.0512385212627275,3.248848275119053,0.7787807063472767,2.271089571851193,0.9736421441543772,-0.8367489404320647,0.1020455996646178,1.0984211988801234,0.312276946440015,1.7783682188004355,0.0483230629249053,0.4120199645888326,-0.6167857696144028,-0.7793100866938768,0.6036222584200204,-0.5166751508594128,2.6509790917051066,-0.1024747666897637,2.1837059964075167,1.637007207202002,2.645140260520329,0.3687730836339906,0.9031685542213568,1.7877034872280606,-0.1941957006798143,-1.0454514696317156,-0.8454567713063675,-1.419194784199667,-0.611517153567711,-0.7902475702658962,-0.6202804825777475,-0.1940414721810758,1.516488946654533,m00069.wav,1,unlabeled\m00069.wav
0.1966674140102954,1.2834468718683054,-1.3118473725248536,-0.2046438922829398,-0.4131179668504851,0.2285786871300837,0.0066131392375414,-0.4050513522531461,-0.2567161250971274,-0.1781072306536965,0.9336913917708152,-0.2347781386625079,0.4937088014552801,0.3565766130326932,0.6424113519338112,-0.6808463596618513,-0.6405092458168974,-0.3886695762812445,-0.8533275912676507,-0.8024687230928794,-1.1272050120087052,-0.9174696878530554,-1.1427122396065266,-0.8372593942177546,-0.7241928034812213,-1.0053786760571888,-2.8710188006211657,0.8551530050751839,1.373343502455007,-0.5316909535610544,0.8295765239884032,-0.905956892706812,-0.045725242844281,-0.003842360776654,1.3005099578832673,1.5076703019325368,0.962066435602664,-0.766280127191877,-0.7639017019402282,0.2780558796650151,-0.0974476113977952,-0.8151434501527368,-0.7885383885042968,-0.7199328628780827,-0.7944113793372494,-1.0090665796623297,-0.9684694157445146,-1.066936618716138,-1.178329865499229,-1.1796311696445567,-1.1349964476012309,-1.3655119147668402,-1.0099862529038863,-0.7442147860674324,-1.0046405546751584,-0.6632252359805237,-0.5689552991425937,-0.2931863237198605,-0.6726051459106435,0.009590239563656,0.1651540477028055,0.5016623212507133,1.0587326725139004,0.988418402710198,-0.4951254374936753,-0.2596968243658483,-0.9528154819490284,-1.234770425744758,-1.2094872781178627,-0.6129751694745119,-0.9188090210306278,-0.2323372064853844,0.0301293527106915,-0.2625668774402226,-1.002762511257458,-0.2330153161018072,0.0193096621958436,-0.1334638334858401,-0.2685624784724237,0.0301293527106915,-0.2625668774402226,0.0992347721972195,3.117986623138601,-0.5689552991425937,-0.2931863237198605,-0.5455630958556432,-1.978122362564804,-1.545209206952486,-1.2081599335517736,1.2413236331048725,-0.4296697933250212,-1.2703261879098793,-1.2013067830290876,-0.8166846320379683,1.2257407071494075,-0.4299912787636748,-0.8287821642678108,-1.069562464077322,-0.8945343910137667,0.0215358372307032,-0.8891030318648275,1.437698863771463,-0.0768666177048251,-0.9585683795723138,0.1249875349528819,-0.9383485297034184,1.851031594680875,-0.581148334366197,-0.6105302405434585,-0.0433198851220706,-0.9679289983952006,0.7476908842142531,0.920769848291549,1.5927263262127556,-1.4076829041447787,-1.1559504948295662,-1.45927366160147,-0.0321523881409265,-0.7547712991392762,0.5502272464463972,-0.0563158046315299,-0.1743870546153285,-0.2248099428513444,-0.069086250278535,0.2753415656646646,-0.7246898939547158,-0.745866442163266,-0.7658471444654521,-0.5728832103576191,-0.5330180914678601,-0.2317419273956527,-0.3964282620559606,m00074.wav,1,unlabeled\m00074.wav
